id,root,quality,quality_label,formula,level,category,shape_name,fret_code,frets,string_set,inversion,triad_inversion,priority,max_fret,fret_span_excluding_open,notes_sharp,intervals,related_suspended_ids
F#_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-bb7-1-b5_17-18-16-17-x-x,F#,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-bb7-1-b5,17-18-16-17-x-x,"[17, 18, 16, 17, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,18,2,A D# F# C None None,b3 6/bb7 1 b5 None None,{}
F#_dominant7_caged_seventh_E_shape_7_2-4-2-3-2-2,F#,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,E_shape_7,2-4-2-3-2-2,"[2, 4, 2, 3, 2, 2]",,root_position,,35,4,2,F# C# E A# C# F#,1 5 b7 3 5 1,{}
F#_dominant7_caged_seventh_D_shape_7_x-x-4-6-5-6,F#,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,D_shape_7,x-x-4-6-5-6,"[null, null, 4, 6, 5, 6]",,root_position,,35,6,2,None None F# C# E A#,None None 1 5 b7 3,{}
F#_dominant7_caged_seventh_A_shape_7_x-9-11-9-11-9,F#,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,A_shape_7,x-9-11-9-11-9,"[null, 9, 11, 9, 11, 9]",,root_position,,35,11,2,None F# C# E A# C#,None 1 5 b7 3 5,{}
F#_dominant7_caged_seventh_G_shape_7_14-13-11-11-11-12,F#,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,G_shape_7,14-13-11-11-11-12,"[14, 13, 11, 11, 11, 12]",,root_position,,35,14,3,F# A# C# F# A# E,1 3 5 1 3 b7,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_b7-3-5-1_x-x-2-3-2-2,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-3-5-1,x-x-2-3-2-2,"[null, null, 2, 3, 2, 2]",4-3-2-1,seventh_in_bass,,80,3,1,None None E A# C# F#,None None b7 3 5 1,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-3_0-4-4-3-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-3,0-4-4-3-x-x,"[0, 4, 4, 3, null, null]",6-5-4-3,seventh_in_bass,,80,4,1,E C# F# A# None None,b7 5 1 3 None None,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-3_2-4-2-3-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-3,2-4-2-3-x-x,"[2, 4, 2, 3, null, null]",6-5-4-3,root_position,,80,4,2,F# C# E A# None None,1 5 b7 3 None None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_1-3-5-b7_x-x-4-3-2-0,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-3-5-b7,x-x-4-3-2-0,"[null, null, 4, 3, 2, 0]",4-3-2-1,root_position,,80,4,2,None None F# A# C# E,None None 1 3 5 b7,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_5-1-3-b7_x-4-4-3-5-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-b7,x-4-4-3-5-x,"[null, 4, 4, 3, 5, null]",5-4-3-2,second_inversion,,80,5,2,None C# F# A# E None,None 5 1 3 b7 None,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_3-b7-1-5_6-7-4-6-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_3-b7-1-5,6-7-4-6-x-x,"[6, 7, 4, 6, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,7,3,A# E F# C# None None,3 b7 1 5 None None,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-3-5-1_x-7-8-6-7-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-3-5-1,x-7-8-6-7-x,"[null, 7, 8, 6, 7, null]",5-4-3-2,seventh_in_bass,,80,8,2,None E A# C# F# None,None b7 3 5 1 None,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_5-1-3-b7_9-9-8-9-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-b7,9-9-8-9-x-x,"[9, 9, 8, 9, null, null]",6-5-4-3,second_inversion,,80,9,1,C# F# A# E None None,5 1 3 b7 None None,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_1-3-5-b7_x-9-8-6-5-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-3-5-b7,x-9-8-6-5-x,"[null, 9, 8, 6, 5, null]",5-4-3-2,root_position,,80,9,4,None F# A# C# E None,None 1 3 5 b7 None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_3-b7-1-5_x-x-8-9-7-9,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-b7-1-5,x-x-8-9-7-9,"[null, null, 8, 9, 7, 9]",4-3-2-1,first_inversion_or_suspended_bass,,80,9,2,None None A# E F# C#,None None 3 b7 1 5,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_5-b7-3-1_9-7-8-11-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-3-1,9-7-8-11-x-x,"[9, 7, 8, 11, null, null]",6-5-4-3,second_inversion,,80,11,4,C# E A# F# None None,5 b7 3 1 None None,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-3_x-7-11-11-11-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-3,x-7-11-11-11-x,"[null, 7, 11, 11, 11, null]",5-4-3-2,seventh_in_bass,,80,11,4,None E C# F# A# None,None b7 5 1 3 None,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-3_x-9-11-9-11-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-3,x-9-11-9-11-x,"[null, 9, 11, 9, 11, null]",5-4-3-2,root_position,,80,11,2,None F# C# E A# None,None 1 5 b7 3 None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_5-1-3-b7_x-x-11-11-11-12,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-3-b7,x-x-11-11-11-12,"[null, null, 11, 11, 11, 12]",4-3-2-1,second_inversion,,80,12,1,None None C# F# A# E,None None 5 1 3 b7,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-3-5-1_12-13-11-11-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-3-5-1,12-13-11-11-x-x,"[12, 13, 11, 11, null, null]",6-5-4-3,seventh_in_bass,,80,13,2,E A# C# F# None None,b7 3 5 1 None None,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_3-b7-1-5_x-13-14-11-14-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_3-b7-1-5,x-13-14-11-14-x,"[null, 13, 14, 11, 14, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,14,3,None A# E F# C# None,None 3 b7 1 5 None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_b7-3-5-1_x-x-14-15-14-14,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-3-5-1,x-x-14-15-14-14,"[null, null, 14, 15, 14, 14]",4-3-2-1,seventh_in_bass,,80,15,1,None None E A# C# F#,None None b7 3 5 1,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-3_12-16-16-15-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-3,12-16-16-15-x-x,"[12, 16, 16, 15, null, null]",6-5-4-3,seventh_in_bass,,80,16,4,E C# F# A# None None,b7 5 1 3 None None,{}
F#_dominant7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-3_14-16-14-15-x-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-3,14-16-14-15-x-x,"[14, 16, 14, 15, null, null]",6-5-4-3,root_position,,80,16,2,F# C# E A# None None,1 5 b7 3 None None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_1-3-5-b7_x-x-16-15-14-12,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-3-5-b7,x-x-16-15-14-12,"[null, null, 16, 15, 14, 12]",4-3-2-1,root_position,,80,16,4,None None F# A# C# E,None None 1 3 5 b7,{}
F#_dominant7_compact_seventh_position_seventh_5-4-3-2_5-1-3-b7_x-16-16-15-17-x,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-b7,x-16-16-15-17-x,"[null, 16, 16, 15, 17, null]",5-4-3-2,second_inversion,,80,17,2,None C# F# A# E None,None 5 1 3 b7 None,{}
F#_dominant7_compact_seventh_position_seventh_4-3-2-1_1-5-b7-3_x-x-16-18-17-18,F#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-5-b7-3,x-x-16-18-17-18,"[null, null, 16, 18, 17, 18]",4-3-2-1,root_position,,80,18,2,None None F# C# E A#,None None 1 5 b7 3,{}
F#_half_diminished7_movable_diminished_A_root_m7b5_x-9-10-9-10-x,F#,half_diminished7,m7b5,1 b3 b5 b7,intermediate_core,movable_diminished,A_root_m7b5,x-9-10-9-10-x,"[null, 9, 10, 9, 10, null]",,root_position,,45,10,1,None F# C E A None,None 1 b5 b7 b3 None,{}
F#_half_diminished7_movable_diminished_E_root_m7b5_14-x-14-14-13-x,F#,half_diminished7,m7b5,1 b3 b5 b7,intermediate_core,movable_diminished,E_root_m7b5,14-x-14-14-13-x,"[14, null, 14, 14, 13, null]",,root_position,,45,14,1,F# None E A C None,1 None b7 b3 b5 None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b7-b3-b5-1_x-x-2-2-1-2,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-b5-1,x-x-2-2-1-2,"[null, null, 2, 2, 1, 2]",4-3-2-1,seventh_in_bass,,80,2,1,None None E A C F#,None None b7 b3 b5 1,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-b7-b3_2-3-2-2-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-b7-b3,2-3-2-2-x-x,"[2, 3, 2, 2, null, null]",6-5-4-3,root_position,,80,3,1,F# C E A None None,1 b5 b7 b3 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b5-1-b3_0-3-4-2-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b5-1-b3,0-3-4-2-x-x,"[0, 3, 4, 2, null, null]",6-5-4-3,seventh_in_bass,,80,4,2,E C F# A None None,b7 b5 1 b3 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b3-b5-b7_x-x-4-2-1-0,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-b5-b7,x-x-4-2-1-0,"[null, null, 4, 2, 1, 0]",4-3-2-1,root_position,,80,4,3,None None F# A C E,None None 1 b3 b5 b7,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-1-b5_0-0-4-5-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-1-b5,0-0-4-5-x-x,"[0, 0, 4, 5, null, null]",6-5-4-3,seventh_in_bass,,80,5,1,E A F# C None None,b7 b3 1 b5 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b3-b7-b5_2-0-2-5-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b3-b7-b5,2-0-2-5-x-x,"[2, 0, 2, 5, null, null]",6-5-4-3,root_position,,80,5,3,F# A E C None None,1 b3 b7 b5 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-1-b5-b7_x-0-4-5-5-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-1-b5-b7,x-0-4-5-5-x,"[null, 0, 4, 5, 5, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,5,1,None A F# C E None,None b3 1 b5 b7 None,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-b7_x-3-4-2-5-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-b7,x-3-4-2-5-x,"[null, 3, 4, 2, 5, null]",5-4-3-2,second_inversion,,80,5,3,None C F# A E None,None b5 1 b3 b7 None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-4-5-5-5,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-4-5-5-5,"[null, null, 4, 5, 5, 5]",4-3-2-1,root_position,,80,5,1,None None F# C E A,None None 1 b5 b7 b3,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-b5_5-7-4-5-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-b5,5-7-4-5-x-x,"[5, 7, 4, 5, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,7,3,A E F# C None None,b3 b7 1 b5 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b3-b5-1_x-7-7-5-7-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-b5-1,x-7-7-5-7-x,"[null, 7, 7, 5, 7, null]",5-4-3-2,seventh_in_bass,,80,7,2,None E A C F# None,None b7 b3 b5 1 None,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-b7_8-9-7-9-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-b7,8-9-7-9-x-x,"[8, 9, 7, 9, null, null]",6-5-4-3,second_inversion,,80,9,2,C F# A E None None,b5 1 b3 b7 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b3-b5-b7_x-9-7-5-5-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-b5-b7,x-9-7-5-5-x,"[null, 9, 7, 5, 5, null]",5-4-3-2,root_position,,80,9,4,None F# A C E None,None 1 b3 b5 b7 None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-7-9-7-8,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-7-9-7-8,"[null, null, 7, 9, 7, 8]",4-3-2-1,first_inversion_or_suspended_bass,,80,9,2,None None A E F# C,None None b3 b7 1 b5,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-b7-b3-1_8-7-7-11-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-b7-b3-1,8-7-7-11-x-x,"[8, 7, 7, 11, null, null]",6-5-4-3,second_inversion,,80,11,4,C E A F# None None,b5 b7 b3 1 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b5-1-b3_x-7-10-11-10-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b5-1-b3,x-7-10-11-10-x,"[null, 7, 10, 11, 10, null]",5-4-3-2,seventh_in_bass,,80,11,4,None E C F# A None,None b7 b5 1 b3 None,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-b5-1_12-12-10-11-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-b5-1,12-12-10-11-x-x,"[12, 12, 10, 11, null, null]",6-5-4-3,seventh_in_bass,,80,12,2,E A C F# None None,b7 b3 b5 1 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-b7_x-x-10-11-10-12,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-b7,x-x-10-11-10-12,"[null, null, 10, 11, 10, 12]",4-3-2-1,second_inversion,,80,12,2,None None C F# A E,None None b5 1 b3 b7,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-b5_x-12-14-11-13-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-b5,x-12-14-11-13-x,"[null, 12, 14, 11, 13, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,14,3,None A E F# C None,None b3 b7 1 b5 None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b7-b3-b5-1_x-x-14-14-13-14,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-b5-1,x-x-14-14-13-14,"[null, null, 14, 14, 13, 14]",4-3-2-1,seventh_in_bass,,80,14,1,None None E A C F#,None None b7 b3 b5 1,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-b7-b3_14-15-14-14-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-b7-b3,14-15-14-14-x-x,"[14, 15, 14, 14, null, null]",6-5-4-3,root_position,,80,15,1,F# C E A None None,1 b5 b7 b3 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b5-1-b3_12-15-16-14-x-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b5-1-b3,12-15-16-14-x-x,"[12, 15, 16, 14, null, null]",6-5-4-3,seventh_in_bass,,80,16,4,E C F# A None None,b7 b5 1 b3 None None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b3-b5-b7_x-x-16-14-13-12,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-b5-b7,x-x-16-14-13-12,"[null, null, 16, 14, 13, 12]",4-3-2-1,root_position,,80,16,4,None None F# A C E,None None 1 b3 b5 b7,{}
F#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-b7_x-15-16-14-17-x,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-b7,x-15-16-14-17-x,"[null, 15, 16, 14, 17, null]",5-4-3-2,second_inversion,,80,17,3,None C F# A E None,None b5 1 b3 b7 None,{}
F#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-16-17-17-17,F#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-16-17-17-17,"[null, null, 16, 17, 17, 17]",4-3-2-1,root_position,,80,17,1,None None F# C E A,None None 1 b5 b7 b3,{}
F#_m7_caged_seventh_E_shape_m7_2-4-2-2-2-2,F#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,E_shape_m7,2-4-2-2-2-2,"[2, 4, 2, 2, 2, 2]",,root_position,,35,4,2,F# C# E A C# F#,1 5 b7 b3 5 1,{}
F#_m7_caged_seventh_D_shape_m7_x-x-4-6-5-5,F#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,D_shape_m7,x-x-4-6-5-5,"[null, null, 4, 6, 5, 5]",,root_position,,35,6,2,None None F# C# E A,None None 1 5 b7 b3,{}
F#_m7_caged_seventh_A_shape_m7_x-9-11-9-10-9,F#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,A_shape_m7,x-9-11-9-10-9,"[null, 9, 11, 9, 10, 9]",,root_position,,35,11,2,None F# C# E A C#,None 1 5 b7 b3 5,{}
F#_m7_compact_seventh_position_seventh_4-3-2-1_b7-b3-5-1_x-x-2-2-2-2,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-5-1,x-x-2-2-2-2,"[null, null, 2, 2, 2, 2]",4-3-2-1,seventh_in_bass,,80,2,0,None None E A C# F#,None None b7 b3 5 1,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-b3_0-4-4-2-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-b3,0-4-4-2-x-x,"[0, 4, 4, 2, null, null]",6-5-4-3,seventh_in_bass,,80,4,2,E C# F# A None None,b7 5 1 b3 None None,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-b3_2-4-2-2-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-b3,2-4-2-2-x-x,"[2, 4, 2, 2, null, null]",6-5-4-3,root_position,,80,4,2,F# C# E A None None,1 5 b7 b3 None None,{}
F#_m7_compact_seventh_position_seventh_4-3-2-1_1-b3-5-b7_x-x-4-2-2-0,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-5-b7,x-x-4-2-2-0,"[null, null, 4, 2, 2, 0]",4-3-2-1,root_position,,80,4,2,None None F# A C# E,None None 1 b3 5 b7,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_5-1-b3-b7_x-4-4-2-5-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-b3-b7,x-4-4-2-5-x,"[null, 4, 4, 2, 5, null]",5-4-3-2,second_inversion,,80,5,3,None C# F# A E None,None 5 1 b3 b7 None,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-5_5-7-4-6-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-5,5-7-4-6-x-x,"[5, 7, 4, 6, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,7,3,A E F# C# None None,b3 b7 1 5 None None,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_b7-b3-5-1_x-7-7-6-7-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-5-1,x-7-7-6-7-x,"[null, 7, 7, 6, 7, null]",5-4-3-2,seventh_in_bass,,80,7,1,None E A C# F# None,None b7 b3 5 1 None,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_5-1-b3-b7_9-9-7-9-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-b3-b7,9-9-7-9-x-x,"[9, 9, 7, 9, null, null]",6-5-4-3,second_inversion,,80,9,2,C# F# A E None None,5 1 b3 b7 None None,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_1-b3-5-b7_x-9-7-6-5-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-5-b7,x-9-7-6-5-x,"[null, 9, 7, 6, 5, null]",5-4-3-2,root_position,,80,9,4,None F# A C# E None,None 1 b3 5 b7 None,{}
F#_m7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-5_x-x-7-9-7-9,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-5,x-x-7-9-7-9,"[null, null, 7, 9, 7, 9]",4-3-2-1,first_inversion_or_suspended_bass,,80,9,2,None None A E F# C#,None None b3 b7 1 5,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_5-b7-b3-1_9-7-7-11-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-b3-1,9-7-7-11-x-x,"[9, 7, 7, 11, null, null]",6-5-4-3,second_inversion,,80,11,4,C# E A F# None None,5 b7 b3 1 None None,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-b3_x-7-11-11-10-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-b3,x-7-11-11-10-x,"[null, 7, 11, 11, 10, null]",5-4-3-2,seventh_in_bass,,80,11,4,None E C# F# A None,None b7 5 1 b3 None,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-b3_x-9-11-9-10-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-b3,x-9-11-9-10-x,"[null, 9, 11, 9, 10, null]",5-4-3-2,root_position,,80,11,2,None F# C# E A None,None 1 5 b7 b3 None,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_b7-b3-5-1_12-12-11-11-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-5-1,12-12-11-11-x-x,"[12, 12, 11, 11, null, null]",6-5-4-3,seventh_in_bass,,80,12,1,E A C# F# None None,b7 b3 5 1 None None,{}
F#_m7_compact_seventh_position_seventh_4-3-2-1_5-1-b3-b7_x-x-11-11-10-12,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-b3-b7,x-x-11-11-10-12,"[null, null, 11, 11, 10, 12]",4-3-2-1,second_inversion,,80,12,2,None None C# F# A E,None None 5 1 b3 b7,{}
F#_m7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-5_x-12-14-11-14-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-5,x-12-14-11-14-x,"[null, 12, 14, 11, 14, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,14,3,None A E F# C# None,None b3 b7 1 5 None,{}
F#_m7_compact_seventh_position_seventh_4-3-2-1_b7-b3-5-1_x-x-14-14-14-14,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-5-1,x-x-14-14-14-14,"[null, null, 14, 14, 14, 14]",4-3-2-1,seventh_in_bass,,80,14,0,None None E A C# F#,None None b7 b3 5 1,{}
F#_m7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-b3_12-16-16-14-x-x,F#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-b3,12-16-16-14-x-x,"[12, 16, 16, 14, null, null]",6-5-4-3,seventh_in_bass,,80,16,4,E C# F# A None None,b7 5 1 b3 None None,{}
